new.tip_unique.ID,node
eucalyptus_propinqua_1239,383
eucalyptus_propinqua_(blackdown_variant)_6457,383
eucalyptus_protensa_126,678
eucalyptus_protensa_3641,678
eucalyptus_proxima_3571,659
eucalyptus_pruinosa_subsp._pruinosa_1329,505
eucalyptus_pruinosa_subsp._pruinosa_2440,505
eucalyptus_pruinosa_subsp._tenuata_4203,505
eucalyptus_pruinosa_subsp._tenuata_4226,505
eucalyptus_psammitica_664,149
eucalyptus_pseudoglobulus_1735,396
eucalyptus_pterocarpa_3656,564
eucalyptus_pterocarpa_137,564
eucalyptus_pulchella_1984,156
eucalyptus_pulverulenta_1226,418
eucalyptus_pulverulenta_6323,418
eucalyptus_pumila_636,347
eucalyptus_punctata_612,336
eucalyptus_punctata_1253,336
eucalyptus_purpurata_3579,305
eucalyptus_purpurata_3580,305
eucalyptus_pyriformis_1660,238
eucalyptus_pyrocarpa_2093,222
eucalyptus_quadrangulata_618,387
eucalyptus_quadrans_1099,585
eucalyptus_quadrans_1119,585
eucalyptus_quadricostata_2533,525
eucalyptus_quadricostata_5137,525
eucalyptus_quaerenda_237,274
eucalyptus_quaerenda_3719,274
eucalyptus_racemosa_718,163
eucalyptus_racemosa_(e._sclerophylla)_7357,163
eucalyptus_radiata_subsp._radiata_575,184
eucalyptus_radiata_subsp._radiata_602,184
eucalyptus_radiata_subsp._radiata_(tas_variant)_1959,184
eucalyptus_radiata_subsp._sejuncta_655,184
eucalyptus_rameliana_543,234
eucalyptus_rameliana_4294,234
eucalyptus_rameliana_4287,234
eucalyptus_raveretiana_1297,484
eucalyptus_ravida_134,692
eucalyptus_ravida_2781,692
eucalyptus_recta_294,268
eucalyptus_recta_5074,268
eucalyptus_recta_4441,268
eucalyptus_recurva_1755,425
eucalyptus_reducta_1300,161
eucalyptus_redunca_subsp._pluricaulis_1662,695
eucalyptus_redunca_subsp._pluricaulis_3727,695
eucalyptus_redunca_subsp._porphyrea_210,695
eucalyptus_redunca_subsp._redunca_221,695
eucalyptus_regnans_467,158
eucalyptus_regnans_1973,158
eucalyptus_regnans_4316,158
eucalyptus_relicta_3550,237
eucalyptus_relicta_3551,237
eucalyptus_relicta_5535,237
eucalyptus_remota_812,162
eucalyptus_repullulans_1188,563
eucalyptus_repullulans_1550,563
eucalyptus_repullulans_5180,563
eucalyptus_resinifera_subsp._hemilampra_2921,353
eucalyptus_resinifera_subsp._hemilampra_6206,353
eucalyptus_resinifera_subsp._resinifera_642,353
eucalyptus_resinifera_subsp._resinifera_1762,353
eucalyptus_retusa_4801,600
eucalyptus_revelata_1910,344
eucalyptus_rhodantha_282,249
eucalyptus_rhombica_2104,473
eucalyptus_rhomboidea_2272,231
eucalyptus_rigens_157,618
eucalyptus_rigens_3595,618
eucalyptus_rigidula_subsp._rigidula_244,321
eucalyptus_rigidula_subsp._rigidula_292,321
eucalyptus_rigidula_subsp._rigidula_2713,321
eucalyptus_rigidula_3630,321
eucalyptus_rigidula_subsp._rigidula_5071,321
eucalyptus_rigidula_subsp._rigidula_6697,321
eucalyptus_rigidula_subsp._rigidula_6955,321
eucalyptus_rigidula_subsp._rigidula_5460,321
eucalyptus_rigidula_subsp._rigidula_5554,321
eucalyptus_rigidula_subsp._rigidula_5671,321
eucalyptus_risdonii_1982,155
eucalyptus_robertsonii_1771,184
eucalyptus_robertsonii_(subsp._hemispherica)_2953,184
eucalyptus_robusta_638,351
eucalyptus_robusta_6205,351
eucalyptus_rodwayi_1972,431
eucalyptus_rodwayi_7402,431
eucalyptus_rosacea_518,244
eucalyptus_rosacea_6939,244
eucalyptus_rossii_725,163
eucalyptus_rossii_781,163
eucalyptus_rowleyi_4277,454
eucalyptus_rowleyi_4279,454
eucalyptus_rowleyi_4281,454
eucalyptus_roycei_1175,107
eucalyptus_roycei_5086,107
eucalyptus_rubida_subsp._barbigerorum_2939,452
eucalyptus_rubida_subsp._rubida_1223,452
eucalyptus_rubida_subsp._rubida_6297,452
eucalyptus_rubida_subsp._rubida_6319,452
eucalyptus_rubiginosa_2114,150
eucalyptus_rudderi_2920,504
eucalyptus_rudderi_(e._hypostomatica)_2080,504
eucalyptus_rudis_subsp._cratyantha_1146,337
eucalyptus_rudis_subsp._cratyantha_5538,337
eucalyptus_rudis_subsp._rudis_1131,337
eucalyptus_rugosa_806,589
eucalyptus_rugosa_3179,589
eucalyptus_rugosa_5908,589
eucalyptus_rugulata_3671,267
eucalyptus_rugulata_3673,267
eucalyptus_rummeryi_1245,465
eucalyptus_rupestris_1920,518
eucalyptus_rupestris_5812,518
eucalyptus_sabulosa_359,423
eucalyptus_sabulosa_7427,423
eucalyptus_salicola_3457,314
eucalyptus_salicola_3493,314
eucalyptus_salicola_3882,314
eucalyptus_saligna_705,354
eucalyptus_saligna_2924,354
eucalyptus_salmonophloia_341,279
eucalyptus_salmonophloia_2306,279
eucalyptus_salubris_342,685
eucalyptus_salubris_2717,685
eucalyptus_salubris_3496,685
eucalyptus_salubris_(fine-leaved_form)_3831,685
eucalyptus_sargentii_subsp._onesis_2236,634
eucalyptus_sargentii_subsp._onesis_3695,634
eucalyptus_sargentii_subsp._onesis_6022,634
eucalyptus_sargentii_subsp._sargentii_2229,634
eucalyptus_sargentii_subsp._sargentii_5551,634
eucalyptus_sargentii_subsp._sargentii_(smooth-barked_form)_4412,634
eucalyptus_saxatilis_2069,426
eucalyptus_saxatilis_4883,426
eucalyptus_scias_subsp._apoda_2100,350
eucalyptus_scias_subsp._apoda_6191,350
eucalyptus_scias_subsp._callimastha_600,350
eucalyptus_scias_subsp._callimastha_2908,350
eucalyptus_scias_subsp._scias_2911,350
eucalyptus_scias_subsp._scias_6306,350
eucalyptus_scoparia_672,433
eucalyptus_scoparia_6196,433
eucalyptus_scopulorum_2927,470
eucalyptus_scyphocalyx_(e._surgens)_558,608
eucalyptus_scyphocalyx_(e._surgens)_5997,608
eucalyptus_seeana_2089,378
eucalyptus_selachiana_1176,117
eucalyptus_semiglobosa_4570,306
eucalyptus_semiglobosa_4579,306
eucalyptus_semota_2193,706
eucalyptus_sepulcralis_1126,146
eucalyptus_sepulcralis_1635,146
eucalyptus_serraensis_2584,167
eucalyptus_serraensis_7426,167
eucalyptus_sessilis_1352,240
eucalyptus_sheathiana_302,567
eucalyptus_sheathiana_5453,567
eucalyptus_shirleyi_1292,527
eucalyptus_shirleyi_2508,527
eucalyptus_shirleyi_(green_form)_5117,527
eucalyptus_shrileyi_(square_fruit_form)_6414,527
eucalyptus_sicilifolia_1276,497
eucalyptus_siderophloia_717,540
eucalyptus_sideroxylon_674,514
eucalyptus_sideroxylon_(subsp._improcera)_6474,514
eucalyptus_sieberi_1749,177
eucalyptus_similis_1282,105
eucalyptus_singularis_3816,598
eucalyptus_singularis_3973,598
eucalyptus_sinuosa_5057,625
eucalyptus_sinuosa_5061,625
eucalyptus_smithii_598,402
eucalyptus_smithii_(mallee_form)_2068,402
eucalyptus_socialis_subsp._eucentrica_2198,297
eucalyptus_socialis_subsp._eucentrica_2430,297
eucalyptus_socialis_subsp._eucentrica_2538,297
eucalyptus_socialis_subsp._eucentrica_2539,297
eucalyptus_socialis_subsp._socialis_1804,297
eucalyptus_socialis_subsp._socialis_2890,297
eucalyptus_socialis_subsp._socialis_2955,297
eucalyptus_socialis_subsp._socialis_(glaucous_variant)_3172,297
eucalyptus_socialis_subsp._victoriensis_113,297
eucalyptus_socialis_subsp._victoriensis_2323,297
eucalyptus_socialis_subsp._viridans_928,297
eucalyptus_socialis_subsp._viridans_1946,297
eucalyptus_socialis_subsp._viridans_2593,297
eucalyptus_socialis_subsp._viridans_2879,297
eucalyptus_sp._'cable_haul_road'_(aff._hypolaena)_2787,289
eucalyptus_sp._'cable_haul_road'_(aff._hypolaena)_3639,289
eucalyptus_sp._'cable_haul_road'_(aff._hypolaena)_6956,289
eucalyptus_sp._'dartmoor'_(aff._myriadena)_5585,568
eucalyptus_sp._'dunbar_road'_(aff._urna)_5466,288
eucalyptus_sp._'esperance'_(aff._phenax)_3604,557
eucalyptus_sp._'esperance'_(aff._phenax)_3608,557
eucalyptus_sp._'esperance'_(aff._phenax)_3711,557
eucalyptus_olivina_3662,315
eucalyptus_rigidula_subsp._clancularia_4539,321
eucalyptus_olivina_6383,315
eucalyptus_omissa_505,316
eucalyptus_omissa_1079,316
eucalyptus_omissa_1392,316
eucalyptus_omissa_6945,316
eucalyptus_ecdysiastes_527,320
eucalyptus_ecdysiastes_2730,320
eucalyptus_rigidula_subsp._rigidula_3530,321
eucalyptus_rigidula_subsp._rigidula_5578,321
eucalyptus_horistes_2790,320
eucalyptus_horistes_6951,320
eucalyptus_sp._'lake_magenta'_(aff._captiosa)_5509,593
eucalyptus_sp._'lake_magenta'_(aff._captiosa)_6025,593
eucalyptus_sp._'little_sandy_desert'_(aff._oldfieldii)_4284,259
eucalyptus_sp._'little_sandy_desert'_(aff._oldfieldii)_4289,259
eucalyptus_sp._'little_sandy_desert'_(aff._oldfieldii)_4704,259
eucalyptus_sinuensis_1081,319
eucalyptus_efflorescens_3486,316
eucalyptus_efflorescens_5033,316
eucalyptus_plumula_522,327
eucalyptus_plumula_6931,327
eucalyptus_sp._'port_moresby'_(aff._platyphylla)_13400,341
eucalyptus_sp._'queen_victoria_spring'_(aff._ceratocorys)_6943,578
eucalyptus_sp._'south_newdegate_lakes'_(aff._gracilis)_1861,584
eucalyptus_sp._'south_newdegate_lakes'_(aff._gracilis)_6021,584
eucalyptus_sp._'southern_wheatbelt'_(aff._leptocalyx)_1105,588
eucalyptus_sp._'southern_wheatbelt'_(aff._leptocalyx)_3713,588
eucalyptus_sp._'southern_wheatbelt'_(aff._leptocalyx)_5507,588
eucalyptus_lunata_3436,320
eucalyptus_lunata_3742,320
eucalyptus_lunata_5503,320
eucalyptus_lunata_5518,320
eucalyptus_dissimulata_subsp._plauta_3897,311
eucalyptus_aff._horistes_4553,311
eucalyptus_sp._north_balladonia_(aff._sheathiana)_2795,567
eucalyptus_sp._north_balladonia_(aff._sheathiana)_3620,567
eucalyptus_sp._north_balladonia_(aff._sheathiana)_3625,567
eucalyptus_sparsa_427,459
eucalyptus_sparsa_2684,459
eucalyptus_sparsifolia_629,201
eucalyptus_sparsifolia_7360,201
eucalyptus_sparsifolia_(e._ralla)_614,201
eucalyptus_sparsifolia_(e._ralla)_7361,201
eucalyptus_spathulata_subsp._salina_3435,641
eucalyptus_spathulata_subsp._salina_3806,641
eucalyptus_spathulata_subsp._spathulata_234,641
eucalyptus_spathulata_subsp._spathulata_4421,641
eucalyptus_spectatrix_1751,191
eucalyptus_sphaerocarpa_704,152
eucalyptus_splendens_1722,405
eucalyptus_sporadica_204,631
eucalyptus_sporadica_1122,631
eucalyptus_sporadica_2248,631
eucalyptus_spreta_122,561
eucalyptus_spreta_3634,561
eucalyptus_spreta_3898,561
eucalyptus_spreta_-_e._vittata_intergrade_(e._redimulicifera)_551,561
eucalyptus_squamosa_2072,232
eucalyptus_staeri_1133,129
eucalyptus_staigeriana_2520,507
eucalyptus_steedmanii_317,635
eucalyptus_steedmanii_4668,635
eucalyptus_stellulata_582,194
eucalyptus_stellulata_(e._forresterae)_7382,194
eucalyptus_stenostoma_2900,164
eucalyptus_stoatei_181,594
eucalyptus_stowardii_281,680
eucalyptus_striaticalyx_1548,563
eucalyptus_striaticalyx_5592,563
eucalyptus_stricklandii_344,676
eucalyptus_stricklandii_3646,676
eucalyptus_stricta_607,191
eucalyptus_stricta_3208,191
eucalyptus_stricta_5252,191
eucalyptus_strzeleckii_1725,412
eucalyptus_strzeleckii_1731,412
eucalyptus_sturgissiana_1757,438
eucalyptus_subangusta_subsp._cerina_301,615
eucalyptus_subangusta_subsp._pusilla_278,615
eucalyptus_subangusta_subsp._pusilla_3497,615
eucalyptus_subangusta_subsp._subangusta_290,615
eucalyptus_subangusta_subsp._virescens_3451,615
eucalyptus_subcaerulea_2928,213
eucalyptus_subcaerulea_2929,213
eucalyptus_subcrenulata_1962,377
eucalyptus_subcrenulata_1970,377
eucalyptus_subcrenulata_1977,377
eucalyptus_subcrenulata_7398,377
eucalyptus_suberea_3520,120
eucalyptus_subtilis_140,645
eucalyptus_subtilis_187,645
eucalyptus_subtilis_3715,645
eucalyptus_suffulgens_694,463
eucalyptus_suffulgens_1267,463
eucalyptus_suggrandis_subsp._promiscua_311,633
eucalyptus_suggrandis_subsp._promiscua_3721,633
eucalyptus_suggrandis_subsp._promiscua_3814,633
eucalyptus_suggrandis_subsp._promiscua_4425,633
eucalyptus_suggrandis_subsp._suggrandis_197,633
eucalyptus_suggrandis_subsp._suggrandis_1128,633
eucalyptus_suggrandis_subsp._suggrandis_3583,633
eucalyptus_suggrandis_subsp._suggrandis_4435,633
eucalyptus_sweedmaniana_5487,235
eucalyptus_synandra_297,255
eucalyptus_synandra_5588,255
eucalyptus_talyuberlup_228,665
eucalyptus_talyuberlup_4804,665
eucalyptus_tardecidens_2521,665
eucalyptus_taurina_2106,501
eucalyptus_tenella_763,207
eucalyptus_tenera_310,637
eucalyptus_tenera_2228,637
eucalyptus_tenera_3590,637
eucalyptus_tenera_238,637
eucalyptus_tenera_(e._depauperata)_5053,629
eucalyptus_tenuipes_693,118
eucalyptus_tenuipes_6473,118
eucalyptus_tenuipes_6475,118
eucalyptus_tenuiramis_1976,159
eucalyptus_tenuiramis_6721,159
eucalyptus_tenuis_326,570
eucalyptus_tephroclada_314,622
eucalyptus_terebra_117,687
eucalyptus_terebra_3607,687
eucalyptus_tereticornis_subsp._basaltica_2937,364
eucalyptus_tereticornis_subsp._mediana_1736,364
eucalyptus_tereticornis_subsp._rotunda_1272,364
eucalyptus_tereticornis_subsp._tereticornis_713,364
eucalyptus_tereticornis_subsp._tereticornis_13398,364
eucalyptus_tereticornis_subsp._tereticornis_13661,364
eucalyptus_terrica_6173,367
eucalyptus_tetrapleura_1242,468
eucalyptus_tetraptera_180,235
eucalyptus_tetraptera_6015,235
eucalyptus_tetraptera_6349,235
eucalyptus_tetrodonta_1918,98
eucalyptus_thamnoides_3454,667
eucalyptus_thamnoides_3559,667
eucalyptus_tholiformis_1275,501
eucalyptus_tholiformis_1279,501
eucalyptus_thozetiana_1281,495
eucalyptus_tindaliae_1243,161
eucalyptus_tindaliae_(curta_variant)_2109,161
eucalyptus_tindaliae_(curta_variant)_6801,161
eucalyptus_todtiana_247,124
eucalyptus_todtiana_3763,124
eucalyptus_todtiana_5075,124
eucalyptus_torquata_135,559
eucalyptus_tortilis_130,668
eucalyptus_transcontinentalis_550,602
eucalyptus_tricarpa_1727,539
eucalyptus_tricarpa_6784,539
eucalyptus_tricarpa_(subsp._decora)_6105,539
eucalyptus_triflora_2904,172
eucalyptus_triflora_6303,172
eucalyptus_trivalva_529,675
eucalyptus_trivalva_5936,675
eucalyptus_trivalva_(pruinose_form)_1534,675
eucalyptus_tumida_159,684
eucalyptus_ultima_1182,276
eucalyptus_ultima_2202,276
eucalyptus_umbra_2912,147
eucalyptus_umbrawarrensis_2458,518
eucalyptus_connexa_162,323
eucalyptus_connexa_1089,323
eucalyptus_uncinata_subsp._crassifolia_3575,323
eucalyptus_uncinata_subsp._uncinata_195,323
eucalyptus_uncinata_subsp._uncinata_3453,323
eucalyptus_uncinata_subsp._uncinata_5992,323
eucalyptus_urna_1087,288
eucalyptus_urna_1817,288
eucalyptus_urna_1838,288
eucalyptus_urna_1851,288
eucalyptus_urnigera_1981,444
eucalyptus_urnigera_7410,444
eucalyptus_utilis_215,662
eucalyptus_utilis_3705,662
eucalyptus_utilis_5493,662
eucalyptus_utilis_4589,662
eucalyptus_valens_158,565
eucalyptus_varia_163,654
eucalyptus_varia_(subsp._salsuginosa)_167,654
eucalyptus_vegrandis_subsp._recondita_1621,648
eucalyptus_vegrandis_subsp._recondita_1883,648
eucalyptus_vegrandis_subsp._vegrandis_201,648
eucalyptus_vegrandis_subsp._vegrandis_207,648
eucalyptus_vegrandis_subsp._vegrandis_3563,648
eucalyptus_vernicosa_2577,427
eucalyptus_vernicosa_7403,427
eucalyptus_verrucata_357,166
eucalyptus_verrucata_455,166
eucalyptus_verrucata_3787,166
eucalyptus_vesiculosa_3565,657
eucalyptus_vicina_728,372
eucalyptus_vicina_6147,372
eucalyptus_vicina_(mootwingie_variant)_2964,372
eucalyptus_vicina_(mootwingie_variant)_6502,372
eucalyptus_victoriana_358,165
eucalyptus_victoriana_3786,165
eucalyptus_victoriana_6093,165
eucalyptus_victrix_1178,462
eucalyptus_victrix_2436,462
eucalyptus_victrix_5568,462
eucalyptus_viminalis_subsp._cygnetensis_941,443
eucalyptus_viminalis_subsp._cygnetensis_5907,443
eucalyptus_viminalis_subsp._cygnetensis_(subsp._siliciana)_6108,443
eucalyptus_viminalis_subsp._hentyensis_1969,443
eucalyptus_viminalis_subsp._hentyensis_7425,443
eucalyptus_viminalis_subsp._pryoriana_1740,443
eucalyptus_viminalis_subsp._pryoriana_7235,443
eucalyptus_viminalis_subsp._viminalis_1724,443
eucalyptus_viminalis_subsp._viminalis_6158,443
eucalyptus_viminalis_subsp._viminalis_Evimvim_1,443
eucalyptus_virella_286,580
eucalyptus_virella_1116,580
eucalyptus_virens_2116,485
eucalyptus_virginea_4635,237
eucalyptus_virginea_5536,237
eucalyptus_viridis_729,503
eucalyptus_viridis_6176,503
eucalyptus_vittata_3474,567
eucalyptus_vittata_3667,567
eucalyptus_vittata_3830,567
eucalyptus_vokesensis_1502,293
eucalyptus_vokesensis_2619,293
eucalyptus_volcanica_648,395
eucalyptus_volcanica_6157,395
eucalyptus_volcanica_6231,395
eucalyptus_wandoo_subsp._pulverea_285,325
eucalyptus_wandoo_subsp._wandoo_230,325
eucalyptus_wandoo_subsp._wandoo_3447,325
eucalyptus_whitei_2536,647
eucalyptus_wilcoxii_1768,430
eucalyptus_williamsiana_660,212
eucalyptus_willisii_7233,179
eucalyptus_wimmerensis_1590,533
eucalyptus_wimmerensis_(e._walshii)_6866,533
eucalyptus_woodwardii_340,617
eucalyptus_woodwardii_2300,617
eucalyptus_woollsiana_(e._pilligaensis)_681,530
eucalyptus_wubinensis_3498,674
eucalyptus_wyolensis_112,294
eucalyptus_wyolensis_2633,294
eucalyptus_x_abdita_(arachnaea_x_e._redunca)_251,696
eucalyptus_x_balanites_(e._decipiens_x_e._lane-poolei)_4440,264
eucalyptus_x_balanopelex_(e._kessellii_x_e._semiglobosa)_169,266
eucalyptus_x_brachyphylla_(loxophleba_x_e._kruseana)_338,683
eucalyptus_x_impensa_(e._macrocarpa_x_e._pyriformis)_264,250
eucalyptus_x_impensa_(e._macrocarpa_x_e._pyriformis)_3771,250
eucalyptus_x_lateritica_(e._suberea_x_e._todtiana)_259,121
eucalyptus_x_lateritica_(e._suberea_x_e._todtiana)_3521,121
eucalyptus_x_pruiniramis_(e._accedens_x_e._loxophleba)_284,681
eucalyptus_xanthonema_202,669
eucalyptus_xanthonema_(subsp._apposita)_232,669
eucalyptus_xanthonema_(subsp._apposita)_5062,669
eucalyptus_xerothermica_541,464
eucalyptus_xerothermica_1183,464
eucalyptus_xerothermica_1187,464
eucalyptus_yalatensis_950,298
eucalyptus_yalatensis_2129,298
eucalyptus_yalatensis_6000,298
eucalyptus_yalatensis_2142,298
eucalyptus_yarraensis_1728,401
eucalyptus_yilgarnensis_1566,583
eucalyptus_yilgarnensis_6926,583
eucalyptus_youmanii_654,219
eucalyptus_youmanii_(e._subtilior)_676,219
eucalyptus_youngiana_523,246
eucalyptus_youngiana_5938,246
eucalyptus_youngiana_4542,246
eucalyptus_youngiana_(glaucous_form)_1535,246
eucalyptus_yumbarrana_1078,302
eucalyptus_yumbarrana_1808,302
eucalyptus_zopherophloia_267,672
