label,name
Eucalyptus_marginata_subsp_marginata_MC_10941,eucalyptus_marginata_subsp_marginata
Eucalyptus_mckieana_248,eucalyptus_mckieana
Eucalyptus_mcquoidii_4,eucalyptus_mcquoidii
Eucalyptus_medialis_AHT_E20,eucalyptus_medialis
Eucalyptus_megacarpa_MC_11214,eucalyptus_megacarpa
Eucalyptus_megacornuta_84,eucalyptus_megacornuta
Eucalyptus_melanoleuca_605,eucalyptus_melanoleuca
Eucalyptus_melanophitra_582,eucalyptus_melanophitra
Eucalyptus_melanophloia_subsp_melanophloia_207,eucalyptus_melanophloia_subsp_melanophloia
Eucalyptus_melanoxylon_586,eucalyptus_melanoxylon
Eucalyptus_melliodora_ANBG_662272,eucalyptus_melliodora
Eucalyptus_merrickiae_CANB_794336,eucalyptus_merrickiae
Eucalyptus_michaeliana_258,eucalyptus_michaeliana
Eucalyptus_micranthera_334,eucalyptus_micranthera
Eucalyptus_microcarpa_475,eucalyptus_microcarpa
Eucalyptus_microcorys_ANBG_491154,eucalyptus_microcorys
Eucalyptus_microneura_8603418,eucalyptus_microneura
Eucalyptus_microschema_CANB_635056,eucalyptus_microschema
Eucalyptus_microtheca_MC_10519,eucalyptus_microtheca
Eucalyptus_mimica_subsp_mimica_534,eucalyptus_mimica_subsp_mimica
Eucalyptus_miniata_MC_10511,eucalyptus_miniata
Eucalyptus_minigwalica_184,eucalyptus_minigwalica
Eucalyptus_minniritchi_263,eucalyptus_minniritchi
Eucalyptus_misella_CANB_794329,eucalyptus_misella
Eucalyptus_mitchelliana_635,eucalyptus_mitchelliana
Eucalyptus_moderata_274,eucalyptus_moderata
Eucalyptus_moluccana_50761,eucalyptus_moluccana
Eucalyptus_mooreana_CANB_750218,eucalyptus_mooreana
Eucalyptus_moorei_subsp_moorei_9600762,eucalyptus_moorei_subsp_moorei
Eucalyptus_morrisbyi_618,eucalyptus_morrisbyi
Eucalyptus_morrisii_206,eucalyptus_morrisii
Eucalyptus_muelleriana_159,eucalyptus_muelleriana
Eucalyptus_multicaulis_761635,eucalyptus_multicaulis
Eucalyptus_myriadena_591,eucalyptus_myriadena
Eucalyptus_nanderwairca_9707924,eucalyptus_nanderwairca
Eucalyptus_neglecta_72027,eucalyptus_neglecta
Eucalyptus_nerthicola_34,eucalyptus_nerthicola
Eucalyptus_neutra_284,eucalyptus_neutra
Eucalyptus_newbeyi_501,eucalyptus_newbeyi
Eucalyptus_nicholii_209,eucalyptus_nicholii
Eucalyptus_nitens_ANBG_651034,eucalyptus_nitens
Eucalyptus_nitida_744,eucalyptus_nitida
Eucalyptus_nobilis_246,eucalyptus_nobilis
Eucalyptus_normantonensis_340,eucalyptus_normantonensis
Eucalyptus_nortonii_664,eucalyptus_nortonii
Eucalyptus_nova_anglica_244,eucalyptus_nova
Eucalyptus_nudicaulis_703,eucalyptus_nudicaulis
Eucalyptus_nutans_722,eucalyptus_nutans
Eucalyptus_obconica_CANB_644802,eucalyptus_obconica
Eucalyptus_obesa_70,eucalyptus_obesa
Eucalyptus_obliqua_Royal_Canberra_Golf_AHT21,eucalyptus_obliqua
Eucalyptus_oblonga_255,eucalyptus_oblonga
Eucalyptus_obtusiflora_MC_10760,eucalyptus_obtusiflora
Eucalyptus_occidentalis_430,eucalyptus_occidentalis
Eucalyptus_ochrophloia_CANB_785600,eucalyptus_ochrophloia
Eucalyptus_odontocarpa_MC_10608,eucalyptus_odontocarpa
Eucalyptus_oldfieldii_MC_10775,eucalyptus_oldfieldii
Eucalyptus_oleosa_subsp_oleosa_58,eucalyptus_oleosa_subsp_oleosa
Eucalyptus_olida_738,eucalyptus_olida
Eucalyptus_oligantha_MC_10571,eucalyptus_oligantha
Eucalyptus_olivina_44,eucalyptus_olivina
Eucalyptus_olsenii_762144,eucalyptus_olsenii
Eucalyptus_ophitica_607,eucalyptus_ophitica
Eucalyptus_optima_708,eucalyptus_optima
Eucalyptus_oraria_28,eucalyptus_oraria
Eucalyptus_orbifolia_472,eucalyptus_orbifolia
Eucalyptus_oreades_747,eucalyptus_oreades
Eucalyptus_orgadophila_AHT_E10,eucalyptus_orgadophila
Eucalyptus_ornata_583,eucalyptus_ornata
Eucalyptus_orthostemon_446,eucalyptus_orthostemon
Eucalyptus_ovata_var_ovata_ANBG_475702,eucalyptus_ovata
Eucalyptus_ovularis_355,eucalyptus_ovularis
Eucalyptus_oxymitra_278,eucalyptus_oxymitra
Eucalyptus_pachycalyx_subsp_pachycalyx_305,eucalyptus_pachycalyx_subsp_pachycalyx
Eucalyptus_pachyloma_426,eucalyptus_pachyloma
Eucalyptus_pachyphylla_ANBG_8503938,eucalyptus_pachyphylla
Eucalyptus_paedoglauca_625,eucalyptus_paedoglauca
Eucalyptus_paliformis_CANB_460597,eucalyptus_paliformis
Eucalyptus_paludicola_ANBG_496820,eucalyptus_paludicola
Eucalyptus_panda_228,eucalyptus_panda
Eucalyptus_paniculata_749,eucalyptus_paniculata
Eucalyptus_parramattensis_subsp_parramattensis_161,eucalyptus_parramattensis_subsp_parramattensis
Eucalyptus_parvula_164,eucalyptus_parvula
Eucalyptus_patellaris_CANB_558538,eucalyptus_patellaris
Eucalyptus_patens_ANBG_55807,eucalyptus_patens
Eucalyptus_pauciflora_subsp_pauciflora_ANBG_9303293,eucalyptus_pauciflora_subsp_pauciflora
Eucalyptus_pellita_ANBG_8413520,eucalyptus_pellita
Eucalyptus_pendens_CANB_794222,eucalyptus_pendens
Eucalyptus_perangusta_51,eucalyptus_perangusta
Eucalyptus_percostata_281,eucalyptus_percostata
Eucalyptus_perriniana_742,eucalyptus_perriniana
Eucalyptus_persistens_subsp_tardecidens_AHT_E2,eucalyptus_persistens_subsp_tardecidens
Eucalyptus_petiolaris_ANBG_8317297,eucalyptus_petiolaris
Eucalyptus_petraea_63,eucalyptus_petraea
Eucalyptus_petrensis_456210,eucalyptus_petrensis
Eucalyptus_phaenophylla_subsp_phaenophylla_CANB_794282,eucalyptus_phaenophylla_subsp_phaenophylla
Eucalyptus_phenax_subsp_phenax_375,eucalyptus_phenax_subsp_phenax
Eucalyptus_phoenicea_MC_10527,eucalyptus_phoenicea
Eucalyptus_pilbarensis_MC_11120,eucalyptus_pilbarensis
Eucalyptus_pileata_17,eucalyptus_pileata
Eucalyptus_pilligaensis_768,eucalyptus_pilligaensis
Eucalyptus_pilularis_482,eucalyptus_pilularis
Eucalyptus_pimpiniana_462,eucalyptus_pimpiniana
Eucalyptus_piperita_subsp_piperita_ANBG_8411654,eucalyptus_piperita_subsp_piperita
Eucalyptus_placita_AHT_E25,eucalyptus_placita
Eucalyptus_planchoniana_236,eucalyptus_planchoniana
Eucalyptus_platycorys_subsp_platycorys_54,eucalyptus_platycorys_subsp_platycorys
Eucalyptus_platydisca_CANB_638520,eucalyptus_platydisca
Eucalyptus_platyphylla,eucalyptus_platyphylla
Eucalyptus_plauta_35,eucalyptus_plauta
Eucalyptus_pleurocarpa,eucalyptus_pleurocarpa
Eucalyptus_pluricaulis_subsp_pluricaulis_296,eucalyptus_pluricaulis_subsp_pluricaulis
Eucalyptus_polita_22,eucalyptus_polita
Eucalyptus_polyanthemos_subsp_polyanthemos_659,eucalyptus_polyanthemos_subsp_polyanthemos
Eucalyptus_polybractea_760,eucalyptus_polybractea
Eucalyptus_populnea_MC_10633,eucalyptus_populnea
Eucalyptus_porosa_MC_10664,eucalyptus_porosa
Eucalyptus_praetermissa_CANB_610680,eucalyptus_praetermissa
Eucalyptus_prava_220,eucalyptus_prava
Eucalyptus_preissiana_subsp_preissiana_422,eucalyptus_preissiana_subsp_preissiana
Eucalyptus_prolixa_CANB_536396,eucalyptus_prolixa
Eucalyptus_prominens_373,eucalyptus_prominens
Eucalyptus_propinqua_696,eucalyptus_propinqua
Eucalyptus_protensa_14,eucalyptus_protensa
Eucalyptus_proxima_432,eucalyptus_proxima
Eucalyptus_pruiniramis_MC_11189,eucalyptus_pruiniramis
Eucalyptus_pruinosa_subsp_pruinosa_Mt_Annan_841760,eucalyptus_pruinosa_subsp_pruinosa
Eucalyptus_pterocarpa_8,eucalyptus_pterocarpa
Eucalyptus_pulchella_612,eucalyptus_pulchella
Eucalyptus_pulverulenta_684,eucalyptus_pulverulenta
Eucalyptus_pumila_227,eucalyptus_pumila
Eucalyptus_purpurata_83,eucalyptus_purpurata
Eucalyptus_pyriformis_268,eucalyptus_pyriformis
Eucalyptus_pyrocarpa_630205,eucalyptus_pyrocarpa
Eucalyptus_quadrangulata_234,eucalyptus_quadrangulata
Eucalyptus_quadrans_384,eucalyptus_quadrans
Eucalyptus_quadricostata_8603516,eucalyptus_quadricostata
Eucalyptus_quaerenda_CANB_794294,eucalyptus_quaerenda
Eucalyptus_quinniorum_9707932,eucalyptus_quinniorum
Eucalyptus_racemosa_732766,eucalyptus_racemosa
Eucalyptus_radiata_subsp_radiata_732,eucalyptus_radiata_subsp_radiata
Eucalyptus_ralla_250,eucalyptus_ralla
Eucalyptus_rameliana_648,eucalyptus_rameliana
Eucalyptus_raveretiana_685,eucalyptus_raveretiana
Eucalyptus_ravida_458,eucalyptus_ravida
Eucalyptus_recta_751,eucalyptus_recta
Eucalyptus_recurva_ANBG,eucalyptus_recurva
Eucalyptus_redunca_507,eucalyptus_redunca
Eucalyptus_regnans_ANBG_8501815,eucalyptus_regnans
Eucalyptus_remota_ANBG_9807783,eucalyptus_remota
Eucalyptus_resinifera_subsp_resinifera_750,eucalyptus_resinifera_subsp_resinifera
Eucalyptus_retinens_259,eucalyptus_retinens
Eucalyptus_retusa_726,eucalyptus_retusa
Eucalyptus_rhodantha_374,eucalyptus_rhodantha
Eucalyptus_rhombica_596,eucalyptus_rhombica
Eucalyptus_rhomboidea_476,eucalyptus_rhomboidea
Eucalyptus_rigens_76,eucalyptus_rigens
Eucalyptus_rigidula_201,eucalyptus_rigidula
Eucalyptus_risdonii_620,eucalyptus_risdonii
Eucalyptus_rodwayi_62705,eucalyptus_rodwayi
Eucalyptus_rosacea_645,eucalyptus_rosacea
Eucalyptus_roycei_328,eucalyptus_roycei
Eucalyptus_rubida_subsp_rubida_ANBG_732895,eucalyptus_rubida_subsp_rubida
Eucalyptus_rubiginosa_654,eucalyptus_rubiginosa
Eucalyptus_rudderi_614,eucalyptus_rudderi
Eucalyptus_rudis_351,eucalyptus_rudis
Eucalyptus_rugosa_61,eucalyptus_rugosa
Eucalyptus_rugulata_42,eucalyptus_rugulata
Eucalyptus_rummeryi_735,eucalyptus_rummeryi
Eucalyptus_salicola_32,eucalyptus_salicola
Eucalyptus_saligna_737,eucalyptus_saligna
Eucalyptus_salmonophloia_CANB_564460,eucalyptus_salmonophloia
Eucalyptus_salubris_589,eucalyptus_salubris
Eucalyptus_sargentii_subsp_sargentii_524,eucalyptus_sargentii_subsp_sargentii
Eucalyptus_saxatilis_7906246,eucalyptus_saxatilis
Eucalyptus_scias_subsp_scias_745,eucalyptus_scias_subsp_scias
Eucalyptus_scoparia_ANBG_501278,eucalyptus_scoparia
Eucalyptus_scopulorum_670,eucalyptus_scopulorum
Eucalyptus_scyphocalyx_AHT_E7,eucalyptus_scyphocalyx
Eucalyptus_seeana_630,eucalyptus_seeana
Eucalyptus_semota_530,eucalyptus_semota
Eucalyptus_sepulcralis_CANB_378343,eucalyptus_sepulcralis
Eucalyptus_serraensis_MC_10646,eucalyptus_serraensis
Eucalyptus_sessilis_549,eucalyptus_sessilis
Eucalyptus_sicilifolia_8603421,eucalyptus_sicilifolia
Eucalyptus_siderophloia_ANBG_7906137,eucalyptus_siderophloia
Eucalyptus_sideroxylon_750609,eucalyptus_sideroxylon
Eucalyptus_sieberi_ANBG_8411661,eucalyptus_sieberi
Eucalyptus_similis,eucalyptus_similis
Eucalyptus_singularis_AHT_E15,eucalyptus_singularis
Eucalyptus_smithii_217,eucalyptus_smithii
Eucalyptus_socialis_subsp_socialis_276,eucalyptus_socialis_subsp_socialis
Eucalyptus_sparsa_AHT_E24,eucalyptus_sparsa
Eucalyptus_sparsifolia_216,eucalyptus_sparsifolia
Eucalyptus_spathulata_subsp_spathulata_368,eucalyptus_spathulata_subsp_spathulata
Eucalyptus_sphaerocarpa_606,eucalyptus_sphaerocarpa
Eucalyptus_splendens_subsp_splendens_303,eucalyptus_splendens_subsp_splendens
Eucalyptus_spreta_40,eucalyptus_spreta
Eucalyptus_squamosa_629,eucalyptus_squamosa
Eucalyptus_staeri_366,eucalyptus_staeri
Eucalyptus_steedmanii_585,eucalyptus_steedmanii
Eucalyptus_stellulata_9102880,eucalyptus_stellulata
Eucalyptus_stenostoma_733,eucalyptus_stenostoma
Eucalyptus_stoatei_191,eucalyptus_stoatei
Eucalyptus_stowardii_CANB_790458,eucalyptus_stowardii
Eucalyptus_stricklandii_18,eucalyptus_stricklandii
Eucalyptus_stricta_309,eucalyptus_stricta
Eucalyptus_strzeleckii_subsp_strzeleckii_162,eucalyptus_strzeleckii_subsp_strzeleckii
Eucalyptus_sturgissiana_376,eucalyptus_sturgissiana
Eucalyptus_subangusta_subsp_subangusta_24,eucalyptus_subangusta_subsp_subangusta
Eucalyptus_subcrenulata_9702884,eucalyptus_subcrenulata
Eucalyptus_suberea_MC_10904A,eucalyptus_suberea
Eucalyptus_subtilis_57,eucalyptus_subtilis
Eucalyptus_suggrandis_subsp_suggrandis_82,eucalyptus_suggrandis_subsp_suggrandis
Eucalyptus_surgens_190,eucalyptus_surgens
Eucalyptus_synandra_CANB_794049,eucalyptus_synandra
Eucalyptus_talyuberlup_724,eucalyptus_talyuberlup
Eucalyptus_tectifica_CANB_785474,eucalyptus_tectifica
Eucalyptus_tenella_763,eucalyptus_tenella
Eucalyptus_tenera_440,eucalyptus_tenera
Eucalyptus_tenuipes,eucalyptus_tenuipes
Eucalyptus_tenuiramis_CANB_692639,eucalyptus_tenuiramis
Eucalyptus_tenuis_584,eucalyptus_tenuis
Eucalyptus_tephrodes_385,eucalyptus_tephrodes
Eucalyptus_terebra_31,eucalyptus_terebra
Eucalyptus_tereticornis_subsp_tereticornis_769,eucalyptus_tereticornis_subsp_tereticornis
Eucalyptus_tetrapleura_746,eucalyptus_tetrapleura
Eucalyptus_tetraptera_AHT_E1,eucalyptus_tetraptera
Eucalyptus_tetrodonta_MC_10512,eucalyptus_tetrodonta
Eucalyptus_thamnoides_86,eucalyptus_thamnoides
Eucalyptus_tholiformis_AHT_E13,eucalyptus_tholiformis
Eucalyptus_thozetiana_MC_10632,eucalyptus_thozetiana
Eucalyptus_tindaliae_ANBG_69620,eucalyptus_tindaliae
Eucalyptus_tintinnans_CANB_557752,eucalyptus_tintinnans
Eucalyptus_todtiana_CANB_530801,eucalyptus_todtiana
Eucalyptus_torquata_MC_10738,eucalyptus_torquata
Eucalyptus_tortilis_588,eucalyptus_tortilis
Eucalyptus_transcontinentalis_188,eucalyptus_transcontinentalis
Eucalyptus_tricarpa_8701791,eucalyptus_tricarpa
Eucalyptus_triflora_ANBG_763500,eucalyptus_triflora
Eucalyptus_trivalvis_AHT_E5,eucalyptus_trivalvis
Eucalyptus_tumida_CANB_794343,eucalyptus_tumida
Eucalyptus_ultima_697,eucalyptus_ultima
Eucalyptus_umbra_ANBG_60074,eucalyptus_umbra
Eucalyptus_uncinata_subsp_uncinata_91,eucalyptus_uncinata_subsp_uncinata
Eucalyptus_urna_270,eucalyptus_urna
Eucalyptus_urophylla_CANB_180346,eucalyptus_urophylla
Eucalyptus_utilis_62,eucalyptus_utilis
Eucalyptus_valens_478,eucalyptus_valens
Eucalyptus_vegrandis_subsp_vegrandis_435,eucalyptus_vegrandis_subsp_vegrandis
Eucalyptus_vernicosa_ANBG_no_sn,eucalyptus_vernicosa
Eucalyptus_verrucata_715,eucalyptus_verrucata
Eucalyptus_vesiculosa_87,eucalyptus_vesiculosa
Eucalyptus_vicina,eucalyptus_vicina
Eucalyptus_victoriana_712,eucalyptus_victoriana
Eucalyptus_victrix_327,eucalyptus_victrix
Eucalyptus_viminalis_subsp_viminalis_615,eucalyptus_viminalis_subsp_viminalis
Eucalyptus_virens_598,eucalyptus_virens
Eucalyptus_viridis_767,eucalyptus_viridis
Eucalyptus_vittata_43,eucalyptus_vittata
Eucalyptus_vokesensis_453,eucalyptus_vokesensis
Eucalyptus_wandoo_subsp_wandoo_21,eucalyptus_wandoo_subsp_wandoo
Eucalyptus_websteriana_subsp_websteriana_AHT_E3,eucalyptus_websteriana_subsp_websteriana
Eucalyptus_wetarensis,eucalyptus_wetarensis
Eucalyptus_whitei_513,eucalyptus_whitei
Eucalyptus_wilcoxii_168,eucalyptus_wilcoxii
Eucalyptus_williamsiana_261,eucalyptus_williamsiana
Eucalyptus_willisii_subsp_willisii_CANB_468525,eucalyptus_willisii_subsp_willisii
Eucalyptus_woodwardii_MC_10742,eucalyptus_woodwardii
Eucalyptus_wubinensis_50,eucalyptus_wubinensis
Eucalyptus_wyolensis_699,eucalyptus_wyolensis
Eucalyptus_xanthonema_subsp_xanthonema_CANB_794264,eucalyptus_xanthonema_subsp_xanthonema
Eucalyptus_xerothermica_183,eucalyptus_xerothermica
Eucalyptus_yalatensis_460,eucalyptus_yalatensis
Eucalyptus_yangoura_AHT_E16,eucalyptus_yangoura
Eucalyptus_yarraensis_8005851,eucalyptus_yarraensis
Eucalyptus_yilgarnensis_AHT_E14,eucalyptus_yilgarnensis
Eucalyptus_youmanii_73091,eucalyptus_youmanii
Eucalyptus_youngiana_198,eucalyptus_youngiana
Eucalyptus_yumbarrana_262,eucalyptus_yumbarrana
Eucalyptus_zopherophloia_AHT_E12,eucalyptus_zopherophloia
Hypocalymma_linifolium,hypocalymma_linifolium
Kunzea_ericoides,kunzea_ericoides
Lophostemon_suaveolens_CANB_750277,lophostemon_suaveolens
Myrtus_communis,myrtus_communis
Stockwellia_quadrifida,stockwellia_quadrifida
Syncarpia_glomulifera_Jervis_Bay,syncarpia_glomulifera
Syncarpia_hillii_612122,syncarpia_hillii
Syzygium_angophoroides,syzygium_angophoroides
Tepualia_stipularis,tepualia_stipularis
